symbol_id,root,path,language,subsystem,symbol_kind,qualified_name,name,parent,visibility,line,end_line,is_async,decorators_or_modifiers,doc_or_signature,entrypoint_hint,parser_note,test_ref_count,test_refs,inventory_status,updated_at
CODE-SYMBOL-00051,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/AndroidRuntimeState.kt,kotlin,POKROV client app,function,markDnsOperational,markDnsOperational,,public,206,206,false,,fun markDnsOperational() {,,kotlin_regex,1,POKROV-app/apps/android_shell/android/app/src/test/kotlin/space/pokrov/pokrov_android_shell/AndroidRuntimeStateTest.kt,inventory_only,2026-07-21
CODE-SYMBOL-00052,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/AndroidRuntimeState.kt,kotlin,POKROV client app,function,updateDefaultNetwork,updateDefaultNetwork,,public,216,216,false,,fun updateDefaultNetwork(,,kotlin_regex,1,POKROV-app/apps/android_shell/android/app/src/test/kotlin/space/pokrov/pokrov_android_shell/AndroidRuntimeStateTest.kt,inventory_only,2026-07-21
CODE-SYMBOL-00053,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/AndroidRuntimeState.kt,kotlin,POKROV client app,function,recordTunConfiguration,recordTunConfiguration,,public,233,233,false,,fun recordTunConfiguration(,,kotlin_regex,1,POKROV-app/apps/android_shell/android/app/src/test/kotlin/space/pokrov/pokrov_android_shell/AndroidRuntimeStateTest.kt,inventory_only,2026-07-21
CODE-SYMBOL-00054,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/AndroidRuntimeState.kt,kotlin,POKROV client app,function,stagedConfigPath,stagedConfigPath,,public,246,246,false,,fun stagedConfigPath(): String? = stagedConfigPath,,kotlin_regex,4,POKROV-app/apps/android_shell/android/app/src/test/kotlin/space/pokrov/pokrov_android_shell/AndroidRuntimeStateTest.kt; POKROV-app/packages/app_shell/test/connect_first_hint_test.dart; POKROV-app/packages/app_shell/test/pokrov_seed_app_test.dart; POKROV-app/packages/runtime_engine/test/runtime_engine_test.dart,inventory_only,2026-07-21
CODE-SYMBOL-00055,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/AndroidRuntimeState.kt,kotlin,POKROV client app,function,liveStats,liveStats,,public,249,249,false,,"fun liveStats(): Map<String, Any?> {",,kotlin_regex,2,POKROV-app/packages/app_shell/test/pokrov_seed_app_test.dart; POKROV-app/packages/runtime_engine/test/runtime_engine_test.dart,inventory_only,2026-07-21
CODE-SYMBOL-00056,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/AndroidRuntimeState.kt,kotlin,POKROV client app,function,snapshot,snapshot,,public,263,263,false,,"fun snapshot(): Map<String, Any?> {",,kotlin_regex,17,POKROV-app/apps/android_shell/android/app/src/test/kotlin/space/pokrov/pokrov_android_shell/AndroidRuntimeStateTest.kt; POKROV-app/packages/app_shell/test/connect_first_hint_test.dart; POKROV-app/packages/app_shell/test/pokrov_seed_app_test.dart; POKROV-app/packages/runtime_engine/test/runtime_engine_test.dart; portal_bot/tests/test_economy_bonus_referral_service.py; tests/test_account_foundation.py; tests/test_admin_action_intents.py; tests/test_admin_ops_api.py; tests/test_api_payments_callbacks.py; tests/test_observer_service.py; tests/test_ops_script_gap_batch.py; tests/test_pokrov_support_agent_eval.py; tests/test_remote_postgres_backup_restore_gate.py; tests/test_reward_rollout.py; tests/test_sqlite_postgres_rehearsal.py; tests/test_support_agent_knowledge.py; tests/test_support_agent_policy.py,inventory_only,2026-07-21
CODE-SYMBOL-00057,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/AndroidRuntimeState.kt,kotlin,POKROV client app,function,reconcileActiveRuntime,reconcileActiveRuntime,,public,318,318,false,,fun reconcileActiveRuntime(,,kotlin_regex,1,POKROV-app/apps/android_shell/android/app/src/test/kotlin/space/pokrov/pokrov_android_shell/AndroidRuntimeStateTest.kt,inventory_only,2026-07-21
CODE-SYMBOL-00058,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/AndroidRuntimeState.kt,kotlin,POKROV client app,function,currentHostHealth,currentHostHealth,,public,349,349,false,,private fun currentHostHealth(): String {,,kotlin_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-00059,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/AndroidRuntimeState.kt,kotlin,POKROV client app,function,currentDnsState,currentDnsState,,public,364,364,false,,private fun currentDnsState(): String {,,kotlin_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-00060,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/AndroidRuntimeState.kt,kotlin,POKROV client app,function,currentUplinkState,currentUplinkState,,public,375,375,false,,private fun currentUplinkState(): String {,,kotlin_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-00061,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/AndroidRuntimeState.kt,kotlin,POKROV client app,function,currentDiagnosticsSummary,currentDiagnosticsSummary,,public,388,388,false,,private fun currentDiagnosticsSummary(,,kotlin_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-00062,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/AndroidRuntimeState.kt,kotlin,POKROV client app,function,isResolverFailureKind,isResolverFailureKind,,public,432,432,false,,private fun isResolverFailureKind(value: String?): Boolean {,,kotlin_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-00063,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/AndroidRuntimeState.kt,kotlin,POKROV client app,function,isDnsFailureKind,isDnsFailureKind,,public,437,437,false,,private fun isDnsFailureKind(value: String?): Boolean {,,kotlin_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-00064,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/AndroidRuntimeState.kt,kotlin,POKROV client app,function,isDefaultNetworkFailureKind,isDefaultNetworkFailureKind,,public,444,444,false,,private fun isDefaultNetworkFailureKind(value: String?): Boolean {,,kotlin_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-00065,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/AndroidRuntimeState.kt,kotlin,POKROV client app,function,shouldPreserveFailureMessage,shouldPreserveFailureMessage,,public,449,449,false,,private fun shouldPreserveFailureMessage(): Boolean {,,kotlin_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-00066,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/AndroidSystemDnsPlanner.kt,kotlin,POKROV client app,function,resolveSystemDnsServer,resolveSystemDnsServer,,public,11,11,false,,fun resolveSystemDnsServer(configContent: String): String {,,kotlin_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-00067,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/AndroidSystemDnsPlanner.kt,kotlin,POKROV client app,function,firstUsablePublicDnsServer,firstUsablePublicDnsServer,,public,32,32,false,,internal fun firstUsablePublicDnsServer(addresses: Iterable<String?>): String? {,,kotlin_regex,1,POKROV-app/apps/android_shell/android/app/src/test/kotlin/space/pokrov/pokrov_android_shell/AndroidSystemDnsPlannerTest.kt,inventory_only,2026-07-21
CODE-SYMBOL-00068,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/AndroidSystemDnsPlanner.kt,kotlin,POKROV client app,function,normalizeAddress,normalizeAddress,,public,42,42,false,,internal fun normalizeAddress(address: String?): String? {,,kotlin_regex,1,POKROV-app/apps/android_shell/android/app/src/test/kotlin/space/pokrov/pokrov_android_shell/AndroidSystemDnsPlannerTest.kt,inventory_only,2026-07-21
CODE-SYMBOL-00069,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/AndroidSystemDnsPlanner.kt,kotlin,POKROV client app,function,isPrivateOrLoopback,isPrivateOrLoopback,,public,63,63,false,,internal fun isPrivateOrLoopback(address: String): Boolean {,,kotlin_regex,1,POKROV-app/apps/android_shell/android/app/src/test/kotlin/space/pokrov/pokrov_android_shell/AndroidSystemDnsPlannerTest.kt,inventory_only,2026-07-21
CODE-SYMBOL-00070,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/AndroidSystemDnsPlanner.kt,kotlin,POKROV client app,function,looksLikeNumericAddress,looksLikeNumericAddress,,public,89,89,false,,private fun looksLikeNumericAddress(value: String): Boolean {,,kotlin_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-00071,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/AndroidTunRoutePlanner.kt,kotlin,POKROV client app,function,plan,plan,,public,11,11,false,,fun plan(,,kotlin_regex,25,POKROV-app/apps/android_shell/android/app/src/test/kotlin/space/pokrov/pokrov_android_shell/AndroidTunRoutePlannerTest.kt; POKROV-app/packages/app_shell/test/assistant_contract_test.dart; POKROV-app/packages/app_shell/test/pokrov_seed_app_test.dart; tests/test_account_foundation.py; tests/test_admin_action_policy_coverage.py; tests/test_agent_docs_contract.py; tests/test_api_payments_callbacks.py; tests/test_bot_paywall.py; tests/test_free_soft_inbound_shaper.py; tests/test_live_probe_scripts.py; tests/test_marketing_release_readiness.py; tests/test_marketing_story_contracts.py; tests/test_ops_script_gap_batch.py; tests/test_p0_services.py; tests/test_postgres_operator_scripts.py; tests/test_prepare_github_release_plan.py; tests/test_publish_github_release_assets.py; tests/test_remote_deploy_brain_static_sites.py; tests/test_remote_postgres_backup_restore_gate.py; tests/test_remote_postgres_candidate_gate.py; tests/test_support_agent_harness.py; tests/test_support_attachment_migrations.py; tests/test_ui_visual_smoke.py; webapp/e2e/admin-gate.spec.ts; webapp/e2e/cabinet-flow.spec.ts,inventory_only,2026-07-21
CODE-SYMBOL-00072,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/MainActivity.kt,kotlin,POKROV client app,class,MainActivity,MainActivity,,public,8,8,false,,class MainActivity : FlutterActivity() {,,kotlin_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-00073,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/MainActivity.kt,kotlin,POKROV client app,method,MainActivity.configureFlutterEngine,configureFlutterEngine,MainActivity,public,12,12,false,,override fun configureFlutterEngine(flutterEngine: FlutterEngine) {,,kotlin_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-00074,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/MainActivity.kt,kotlin,POKROV client app,method,MainActivity.onResume,onResume,MainActivity,public,26,26,false,,override fun onResume() {,,kotlin_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-00075,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/MainActivity.kt,kotlin,POKROV client app,method,MainActivity.onNewIntent,onNewIntent,MainActivity,public,32,32,false,,override fun onNewIntent(intent: android.content.Intent) {,,kotlin_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-00076,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/MainActivity.kt,kotlin,POKROV client app,method,MainActivity.onActivityResult,onActivityResult,MainActivity,public,40,40,false,,"override fun onActivityResult(requestCode: Int, resultCode: Int, data: android.content.Intent?) {",,kotlin_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-00077,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/MainActivity.kt,kotlin,POKROV client app,method,MainActivity.cleanUpFlutterEngine,cleanUpFlutterEngine,MainActivity,public,45,45,false,,override fun cleanUpFlutterEngine(flutterEngine: FlutterEngine) {,,kotlin_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-00078,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/PokrovQuickSettingsTileService.kt,kotlin,POKROV client app,function,resolveQuickTileAction,resolveQuickTileAction,,public,18,18,false,,internal fun resolveQuickTileAction(,,kotlin_regex,1,POKROV-app/apps/android_shell/android/app/src/test/kotlin/space/pokrov/pokrov_android_shell/PokrovQuickSettingsTileServiceTest.kt,inventory_only,2026-07-21
CODE-SYMBOL-00079,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/PokrovQuickSettingsTileService.kt,kotlin,POKROV client app,class,PokrovQuickSettingsTileService,PokrovQuickSettingsTileService,,public,28,28,false,,class PokrovQuickSettingsTileService : TileService() {,,kotlin_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-00080,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/PokrovQuickSettingsTileService.kt,kotlin,POKROV client app,method,PokrovQuickSettingsTileService.onStartListening,onStartListening,PokrovQuickSettingsTileService,public,29,29,false,,override fun onStartListening() {,,kotlin_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-00081,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/PokrovQuickSettingsTileService.kt,kotlin,POKROV client app,method,PokrovQuickSettingsTileService.onClick,onClick,PokrovQuickSettingsTileService,public,34,34,false,,override fun onClick() {,,kotlin_regex,2,tests/test_marketing_story_contracts.py; webapp/e2e/settings-email-link.spec.ts,inventory_only,2026-07-21
CODE-SYMBOL-00082,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/PokrovQuickSettingsTileService.kt,kotlin,POKROV client app,method,PokrovQuickSettingsTileService.openAppForConnection,openAppForConnection,PokrovQuickSettingsTileService,public,56,56,false,,private fun openAppForConnection() {,,kotlin_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-00083,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/PokrovQuickSettingsTileService.kt,kotlin,POKROV client app,method,PokrovQuickSettingsTileService.refreshTile,refreshTile,PokrovQuickSettingsTileService,public,76,76,false,,private fun refreshTile() {,,kotlin_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-00084,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/PokrovQuickSettingsTileService.kt,kotlin,POKROV client app,method,PokrovQuickSettingsTileService.requestRefresh,requestRefresh,PokrovQuickSettingsTileService,public,90,90,false,,fun requestRefresh(context: Context) {,,kotlin_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-00085,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/PokrovRuntimeVpnService.kt,kotlin,POKROV client app,class,PokrovRuntimeVpnService,PokrovRuntimeVpnService,,public,44,44,false,,"class PokrovRuntimeVpnService : VpnService(), PlatformInterface, CommandServerHandler {",,kotlin_regex,2,POKROV-app/apps/android_shell/test/android_manifest_test.dart; tests/test_client_security_smoke.py,inventory_only,2026-07-21
CODE-SYMBOL-00086,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/PokrovRuntimeVpnService.kt,kotlin,POKROV client app,method,PokrovRuntimeVpnService.onBind,onBind,PokrovRuntimeVpnService,public,51,51,false,,override fun onBind(intent: Intent): IBinder? {,,kotlin_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-00087,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/PokrovRuntimeVpnService.kt,kotlin,POKROV client app,method,PokrovRuntimeVpnService.onStartCommand,onStartCommand,PokrovRuntimeVpnService,public,55,55,false,,"override fun onStartCommand(intent: Intent?, flags: Int, startId: Int): Int {",,kotlin_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-00088,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/PokrovRuntimeVpnService.kt,kotlin,POKROV client app,method,PokrovRuntimeVpnService.onDestroy,onDestroy,PokrovRuntimeVpnService,public,99,99,false,,override fun onDestroy() {,,kotlin_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-00089,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/PokrovRuntimeVpnService.kt,kotlin,POKROV client app,method,PokrovRuntimeVpnService.onRevoke,onRevoke,PokrovRuntimeVpnService,public,112,112,false,,override fun onRevoke() {,,kotlin_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-00090,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/PokrovRuntimeVpnService.kt,kotlin,POKROV client app,method,PokrovRuntimeVpnService.startRuntime,startRuntime,PokrovRuntimeVpnService,public,123,123,false,,private fun startRuntime(configPath: String) {,,kotlin_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-00091,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/PokrovRuntimeVpnService.kt,kotlin,POKROV client app,method,PokrovRuntimeVpnService.stopRuntime,stopRuntime,PokrovRuntimeVpnService,public,160,160,false,,"private fun stopRuntime(message: String, stopReason: String) {",,kotlin_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-00092,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/PokrovRuntimeVpnService.kt,kotlin,POKROV client app,method,PokrovRuntimeVpnService.buildNotification,buildNotification,PokrovRuntimeVpnService,public,186,186,false,,"private fun buildNotification(contentText: String, title: String = ""POKROV на этом устройстве""): Notification {",,kotlin_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-00093,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/PokrovRuntimeVpnService.kt,kotlin,POKROV client app,method,PokrovRuntimeVpnService.beginForegroundRuntime,beginForegroundRuntime,PokrovRuntimeVpnService,public,237,237,false,,private fun beginForegroundRuntime() {,,kotlin_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-00094,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/PokrovRuntimeVpnService.kt,kotlin,POKROV client app,method,PokrovRuntimeVpnService.autoDetectInterfaceControl,autoDetectInterfaceControl,PokrovRuntimeVpnService,public,254,254,false,,override fun autoDetectInterfaceControl(fd: Int) {,,kotlin_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-00095,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/PokrovRuntimeVpnService.kt,kotlin,POKROV client app,method,PokrovRuntimeVpnService.clearDNSCache,clearDNSCache,PokrovRuntimeVpnService,public,260,260,false,,override fun clearDNSCache() {,,kotlin_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-00096,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/PokrovRuntimeVpnService.kt,kotlin,POKROV client app,method,PokrovRuntimeVpnService.closeDefaultInterfaceMonitor,closeDefaultInterfaceMonitor,PokrovRuntimeVpnService,public,264,264,false,,override fun closeDefaultInterfaceMonitor(listener: InterfaceUpdateListener) {,,kotlin_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-00097,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/PokrovRuntimeVpnService.kt,kotlin,POKROV client app,method,PokrovRuntimeVpnService.findConnectionOwner,findConnectionOwner,PokrovRuntimeVpnService,public,268,268,false,,override fun findConnectionOwner(,,kotlin_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-00098,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/PokrovRuntimeVpnService.kt,kotlin,POKROV client app,method,PokrovRuntimeVpnService.getInterfaces,getInterfaces,PokrovRuntimeVpnService,public,296,296,false,,override fun getInterfaces(): NetworkInterfaceIterator {,,kotlin_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-00099,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/PokrovRuntimeVpnService.kt,kotlin,POKROV client app,method,PokrovRuntimeVpnService.includeAllNetworks,includeAllNetworks,PokrovRuntimeVpnService,public,325,325,false,,override fun includeAllNetworks(): Boolean = false,,kotlin_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-00100,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/PokrovRuntimeVpnService.kt,kotlin,POKROV client app,method,PokrovRuntimeVpnService.openTun,openTun,PokrovRuntimeVpnService,public,327,327,false,,override fun openTun(options: TunOptions): Int {,,kotlin_regex,1,POKROV-app/apps/ios_shell/test/packet_tunnel_project_test.dart,inventory_only,2026-07-21
CODE-SYMBOL-00101,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/PokrovRuntimeVpnService.kt,kotlin,POKROV client app,method,PokrovRuntimeVpnService.readWIFIState,readWIFIState,PokrovRuntimeVpnService,public,491,491,false,,override fun readWIFIState(): WIFIState? = null,,kotlin_regex,0,,inventory_only,2026-07-21
CODE-SYMBOL-00102,POKROV-app,apps/android_shell/android/app/src/main/kotlin/space/pokrov/pokrov_android_shell/PokrovRuntimeVpnService.kt,kotlin,POKROV client app,method,PokrovRuntimeVpnService.startDefaultInterfaceMonitor,startDefaultInterfaceMonitor,PokrovRuntimeVpnService,public,493,493,false,,override fun startDefaultInterfaceMonitor(listener: InterfaceUpdateListener) {,,kotlin_regex,0,,inventory_only,2026-07-21
